TIMESTAMP,DATETIME,GLOBAL_CELL_ID,CELLT_AVG_NUM_SESS,CELLT_AVG_THP_DL,CELLT_AVG_RESR_PER_TTI_DL,CELLT_AVG_THPMRF_DL,CELLT_SUM_THPTIME_DL,CELLT_SUM_ACKVOL_DL,CELLT_AGG_THPMRF_TOTAL_DL,CELLT_AGG_COLL_PER_TTI_DL,CELLT_AGG_PAYLOAD_FRAC_DL,CELLT_AGG_SPECF_DL,CELLT_AGG_THP_DL,DATETIME_UTC,DATETIME_Melbourne,WEEKDAY_UTC,HOUR_UTC,MONTH_UTC,MINUTE_OF_DAY_UTC,DATE_UTC,WEEKDAY_Melbourne,HOUR_Melbourne,MONTH_Melbourne,MINUTE_OF_DAY_Melbourne,DATE_Melbourne
1474502640,2016-09-22 00:04:00,135718657,47.0225166757902,8587.9722109697,3513.22778208538,2356.52335806427,20.6467590384627,64409791.5822727,0,1.32423012011498,0.988770334842505,3.48875676856337,24973.2075896992,2016-09-22 00:04:00+00:00,2016-09-22 10:04:00+10:00,22,0,9,4,2016_9_22,22,10,9,604,2016_9_22
1474502700,2016-09-22 00:05:00,135718657,46.616933341821,8914.74308417589,3811.6435026353,2577.59252716694,22.6426685500828,66860573.1313192,0,1.30699879175908,0.983866734285374,3.2123180198271,23675.479127846,2016-09-22 00:05:00+00:00,2016-09-22 10:05:00+10:00,22,0,9,5,2016_9_22,22,10,9,605,2016_9_22
1474502760,2016-09-22 00:06:00,135718657,48.2061666925748,6902.35561208114,3041.98108263954,1998.17637413073,16.1374720318956,51767667.0906086,0,1.30638371747625,0.987336153523821,3.37647617281127,25684.9791888772,2016-09-22 00:06:00+00:00,2016-09-22 10:06:00+10:00,22,0,9,6,2016_9_22,22,10,9,606,2016_9_22
1474502820,2016-09-22 00:07:00,135718657,51.2717000087102,8183.2811111684,3434.98989464592,2189.93497507615,19.6738978551804,61374608.3337629,0,1.34758300244864,0.987555542237351,3.74400026461799,24971.308971657,2016-09-22 00:07:00+00:00,2016-09-22 10:07:00+10:00,22,0,9,7,2016_9_22,22,10,9,607,2016_9_22
1474502880,2016-09-22 00:08:00,135718657,54.2476166645686,11716.1800312547,4309.91764487873,3090.06862724813,34.7493733884829,87871350.23441,0,1.42586174803346,0.988691884004464,3.72956545168444,20221.0734480089,2016-09-22 00:08:00+00:00,2016-09-22 10:08:00+10:00,22,0,9,8,2016_9_22,22,10,9,608,2016_9_22
1474502940,2016-09-22 00:09:00,135718657,44.9477999846141,7733.84521815062,3096.79282780708,2014.74380894537,19.3715157896538,58003839.1361296,0,1.35281606997921,0.989680225263397,3.84916655594415,23984.163305154,2016-09-22 00:09:00+00:00,2016-09-22 10:09:00+10:00,22,0,9,9,2016_9_22,22,10,9,609,2016_9_22
1474503000,2016-09-22 00:10:00,135718657,45.8636332988739,7893.68432344581,3120.63902609403,2031.97137979318,18.7553377692328,59202632.4258436,0,1.33967960838334,0.989954441070569,3.97605208897501,25248.0113100123,2016-09-22 00:10:00+00:00,2016-09-22 10:10:00+10:00,22,0,9,10,2016_9_22,22,10,9,610,2016_9_22
1474503060,2016-09-22 00:11:00,135718657,39.9308999975522,6507.86219332543,2777.08490491554,1788.94601184288,15.9670224218119,48808966.4499407,0,1.40680791224765,0.990513763817049,3.77091442686803,24464.9594773312,2016-09-22 00:11:00+00:00,2016-09-22 10:11:00+10:00,22,0,9,11,2016_9_22,22,10,9,611,2016_9_22
1474503120,2016-09-22 00:12:00,135718657,42.9284166614215,17145.6353226294,5323.9652022604,4309.47518390889,49.0569026966995,128592264.91972,0,1.6192886709416,0.990827936702895,3.71272484665277,20982.7595770941,2016-09-22 00:12:00+00:00,2016-09-22 10:12:00+10:00,22,0,9,12,2016_9_22,22,10,9,612,2016_9_22
1474503180,2016-09-22 00:13:00,135718657,46.8424833297729,12677.7009843289,4055.83593218196,3195.52990653518,27.1444309098033,95082757.3824664,0,1.44109582707889,0.990609718562678,4.01243906751002,28079.8226951439,2016-09-22 00:13:00+00:00,2016-09-22 10:13:00+10:00,22,0,9,13,2016_9_22,22,10,9,613,2016_9_22
